repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
joelittlejohn/jsonschema2pojo,104770c50ca37c9a0f4824556f6d9329f4ca95eb,2012-05-12 21:16:04,org.mockito:mockito,org.easymock:easymock,"[issue 49] EasyMock -> Mockito

Upgrade to Mockito for a nicer mock API.",org.mockito:mockito org.easymock:easymock,"
[issue 49] EasyMock  laifuhewb  Mockito",8,Testing,,1,1.0,Usability
JoeShimell/DiscordWhitelisterSpigot,dabffb1a1f771dcad1e35c6882c7d7add6fd8192,2020-11-18 00:57:09,ch.qos.logback:logback,org.apache.logging.log4j:log4j,"Added !whitelist clear command for limited whitelisters, changed logging solution to logback, re-shaded deps",ch.qos.logback:logback org.apache.logging.log4j:log4j,"
Added !whitelist clear command for limited whitelisters, changed logging solution to logback, re-shaded deps",11,Logging,,1,1.0,
jogetworkflow/jw-community,2f12229265c109ffd3c2022f45db0675ba05e5fc,2017-11-08 05:13:59,org.mariadb.jdbc:mariadb-java-client,mysql:mysql-connector-java,"Modified: wflow-jdbc, wflow-commons - MariaDB - Replaced MySQL Connector with MariaDB JDBC Driver 1.6.5 @6.0-SNAPSHOT",org.mariadb.jdbc:mariadb-java-client mysql:mysql-connector-java,"
Modified: wflow-jdbc, wflow-commons - MariaDB - Replaced MySQL Connector with MariaDB JDBC Driver 1.6.5 @6.0-SNAPSHOT",16,Database,,1,1.0,
johncarl81/transfuse,0583be33a5096ca9362b048cad416e4977b4b4d5,2012-06-18 02:37:19,org.mockito:mockito,org.easymock:easymock,Switched from easymock to mockito,org.mockito:mockito org.easymock:easymock,"
Switched from easymock to mockito",8,Testing,,1,1.0,
johncarl81/transfuse,0583be33a5096ca9362b048cad416e4977b4b4d5,2012-06-18 02:37:19,org.powermock:powermock,org.easymock:easymock,Switched from easymock to mockito,org.powermock:powermock org.easymock:easymock,"
Switched from easymock to mockito",3,Testing,,1,1.0,
joinfaces/joinfaces,8469ca8b7e464c4b6d7de21a27564533bdcd511f,2018-10-14 15:58:20,com.github.spotbugs:spotbugs,com.google.code.findbugs,Replace Findbugs with Spotbugs,com.github.spotbugs:spotbugs com.google.code.findbugs,"
Replace Findbugs with Spotbugs",21,Utility,,1,1.0,
joinfaces/joinfaces,1abf3a37c91718af15ec1c7a892e9c23de098fe0,2018-10-21 20:34:38,io.github.classgraph:classgraph,org.reflections:reflections,"replace reflections with classgraph

Add dependencyManagement for classgraph",io.github.classgraph:classgraph org.reflections:reflections,"
replace reflections with classgraph",5,Utility,,1,1.0,
joliciel-informatique/talismane,1ed8b995e9d677dff7eee752a36c7b43923360c1,2016-05-19 15:17:12,ch.qos.logback:logback,log4j:log4j,Changed logging from log4j to slf4j/logback,ch.qos.logback:logback log4j:log4j,"
Changed logging from log4j to slf4j/logback",58,Logging,,1,1.0,
jonathanswenson/starschema-bigquery-jdbc,d68e02cfed65916022595d13ff61da243cf01486,2020-10-23 05:29:12,org.slf4j:slf4j,log4j:log4j,Changed logging to SLF4J,org.slf4j:slf4j log4j:log4j,"
Changed logging to SLF4J",73,Logging,,1,1.0,
jorabin/KeePassJava2,b77226219d8035ab1a5fb0d537e8fec5538f26d3,2016-08-28 12:20:15,com.madgag.spongycastle:core,org.bouncycastle,Switch to spongy castle packaging of bouncy castle to facilitate Android use,com.madgag.spongycastle:core org.bouncycastle,"
Switch to spongy castle packaging of bouncy castle to facilitate Android use",5,Web Framework,,1,1.0,Integration
joshsh/sesametools,9987a00dd864187164947868030db99ab6c24667,2011-07-31 23:55:47,org.json:json,net.sf.json-lib:json-lib,"convert back to org.json, the performance difference doesn't seem to be
statistically meaningful, but the test results seem to be quite random,
within a range of 1-2 seconds each time.",org.json:json net.sf.json-lib:json-lib,"convert back to org.json, the performance difference doesn't seem to be
statistically meaningful, but the test results seem to be quite random,convert back to org.json, the performance difference doesn't seem to be
statistically meaningful, but the test results seem to be quite random,convert back to org.json, the performance difference doesn't seem to be
statistically meaningful, but the test results seem to be quite random,convert back to org.json, the performance difference doesn't seem to be
statistically meaningful, but the test results seem to be quite random,",4,Serialization,,1,1.0,
joshsh/sesametools,242bd336e2f3a62e479d4e734640f6a767c59b4e,2016-08-03 00:31:54,org.eclipse.rdf4j:rdf4j,org.openrdf.sesame:sesame,issue#56 : Initial conversion to RDF4J,org.eclipse.rdf4j:rdf4j org.openrdf.sesame:sesame,"
issue#56 : Initial conversion to RDF4J",3,Utility,,1,1.0,
jpaulm/javafbp-websockets,0d5b922adc4e0b0ccc486748df1a9936810dc830,2020-11-29 16:41:59,ch.qos.logback:logback,log4j:log4j,Switched to ch.qos.logback as log4j had vuln,ch.qos.logback:logback log4j:log4j,"
Switched to ch.qos.logback as log4j had vuln",58,Logging,,1,1.0,Security
jpmorganchase/tessera,a416ea8a53e8b6fcd7ac89ca905bd6823ed83569,2019-02-26 12:35:59,com.zaxxer:HikariCP,commons-dbcp:commons-dbcp,Change connection pooling datasource from commons-dbcp to hikari,com.zaxxer:HikariCP commons-dbcp:commons-dbcp,"
Change connection pooling datasource from commons-dbcp to hikari",5,Database,,1,1.0,
jqno/equalsverifier,6fedf6c696962b634ebc7bb6161b10226687f3d9,2015-08-31 18:02:01,net.bytebuddy:byte-buddy,cglib:cglib,Issue 115: replace CGLib with ByteBuddy,net.bytebuddy:byte-buddy cglib:cglib,"Issue 115: replace CGLib with ByteBuddy
",3,Building,,1,1.0,
jqno/equalsverifier,35702e5a8d94d3a07e8ef8741ce041f17b24e6d4,2018-02-08 16:09:38,com.github.spotbugs:spotbugs,com.google.code.findbugs,Replaces FindBugs with SpotBugs,com.github.spotbugs:spotbugs com.google.code.findbugs,"
Replaces FindBugs with SpotBugs",21,Utility,,1,1.0,
JRakNet/JRakNet,75cc45a71d07842d6eaad9cf93168b708012623d,2019-02-05 23:29:23,org.apache.logging.log4j:log4j,org.slf4j:slf4j,Switched from SLF4J to Log4J2,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Switched from SLF4J to Log4J2",8,Logging,,1,0.98,
jrtom/jung,09cac49d5ff02ec79cb3193c96ce596f24f84140,2017-11-21 16:27:19,ch.qos.logback:logback,org.apache.logging.log4j:log4j,"changed from log4j to logback. improved thread safety
 Changes to be committed:
	modified:   jung-algorithms/pom.xml
	modified:   jung-samples/pom.xml
	modified:   jung-samples/src/main/java/edu/uci/ics/jung/samples/SimpleGraphSpatialSearchTest.java
	modified:   jung-samples/src/main/java/edu/uci/ics/jung/samples/SimpleGraphSpatialTest.java
	modified:   jung-samples/src/main/java/edu/uci/ics/jung/samples/TreeCollapseDemo.java
	deleted:    jung-samples/src/main/resources/log4j2.xml
	new file:   jung-samples/src/main/resources/logback.xml
	modified:   jung-visualization/pom.xml
	deleted:    jung-visualization/src/test/resources/log4j2.xml
	new file:   jung-visualization/src/test/resources/logback.xml
	modified:   jung-visualization/src/main/java/edu/uci/ics/jung/visualization/spatial/SpatialQuadTree.java",ch.qos.logback:logback org.apache.logging.log4j:log4j,"
changed from log4j to logback.
improved thread safety",11,Logging,,1,0.98,Security
jscep/jscep,e35c2f592b6347c1cd8c0350b7b3bdb5cc184a6c,2020-01-07 12:43:26,org.apache.logging.log4j:log4j,org.slf4j:slf4j,Updated to Log4J 2,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Updated to Log4J 2",69,Logging,,1,0.8,
json-snapshot/json-snapshot.github.io,4b99159a1ee3b3eb200e5904a2068f448c412b95,2019-01-26 01:13:45,com.fasterxml.jackson,com.google.code.gson:gson,Change default JSON serializer to use jackson instead of GSON. It allows ordered JSON serialization of maps,com.fasterxml.jackson com.google.code.gson:gson,"
Change default JSON serializer to use jackson instead of GSON.
It allows ordered JSON serialization of maps",13,Serialization,,1,0.99,Functionality
jspresso/jspresso-ce,41787420a4dce9ae7707f56bcf7a378537138739,2011-06-09 08:57:19,org.slf4j:slf4j,commons-logging:commons-logging,"- Framework logging changed from commons-logging to SLF4J

- Libraries versions updated :
    blazeds =>4.0.0.14931
    spring => 3.0.5.RELEASE
    spring-ldap => 1.3.1.RELEASE
    hibernate => 3.6.4.Final
    qooxdoo => 1.4.1
    commons-logging => 1.1.1
    commons-lang => 2.6
    commons-beanutils => 1.8.3
    commons-io => 2.0.1
    commons-fileupload => 1.2.2
    commons-pool => 1.5.6
    commons-dbcp => 1.4
    commons-digester => 2.1
    log4j => 1.2.16
    javassist => 3.12.1.GA
    slf4j => 1.6.1
    joda-time => 1.6.2
    bsf => 2.4.0
    stax-api => 1.0.1

- Due to the migration to BlazeDS 4, you must comment the following section 
in startup/flex/config/src/main/resources/services-config.xml :

        <login-command class=""flex.messaging.security.TomcatLoginCommand"" server=""Tomcat""/>

- Due to the migration to BlazeDS 4, you must delete the following section 
in webapp/pom.xml :
    <dependency>
      <groupId>com.adobe.blazeds</groupId>
      <artifactId>blazeds-opt</artifactId>
    </dependency>

- servlet-api dependency was transitively added to tha webapp due to a bad dependency declaration in one
of the used libraries. This is in violation of the servlet specification and resulted in a warning during the
application startup. We have now excluded this bad servlet-api dependency, but it has to be declared now in the
webapp pom.xml as ""provided"". So add the following dependency section in webapp/pom.xml :
    <dependency>
      <groupId>javax.servlet</groupId>
      <artifactId>servlet-api</artifactId>
      <scope>provided</scope>
    </dependency>",org.slf4j:slf4j commons-logging:commons-logging,"
- Framework logging changed from commons-logging to SLF4J",39,Logging,,1,0.99,
JSQLParser/JSqlParser,9707e4f0aacff16cdb40462f0685d194acbd8784,2019-11-23 23:18:56,org.assertj:assertj-core,org.hamcrest:hamcrest,"fixes #899 
switched to assertj from hamcrest",org.assertj:assertj-core org.hamcrest:hamcrest,"
fixes #899
switched to assertj from hamcrest",7,Testing,,1,0.98,
jtablesaw/tablesaw,2ec7c1efab1c04eb41464fafae4f29fb5561fb40,2019-03-31 17:06:58,io.github.classgraph:classgraph,org.reflections:reflections,Switch from reflections to classgraph (#505),io.github.classgraph:classgraph org.reflections:reflections,"
Switch from reflections to classgraph (#505)",5,Utility,,1,0.98,
junichi11/netbeans-github-issues-plugin,c9d1e31d93fada9b3995a7bff5a739771311af83,2017-08-13 23:43:19,com.vladsch.flexmark:flexmark-all,org.pegdown:pegdown,Use flexmark-java instead of pegdown,com.vladsch.flexmark:flexmark-all org.pegdown:pegdown,"
Use flexmark-java instead of pegdown",4,Building,,1,0.99,
juzu/juzu,8acbb9fe3294a45b1aee151c754c20a8cf26c302,2012-07-16 16:24:28,org.seleniumhq,net.sourceforge.htmlunit:htmlunit,use selenium webdriver instead of HTMLUnit,org.seleniumhq net.sourceforge.htmlunit:htmlunit,"use selenium webdriver instead of HTMLUnit
",3,Testing,,1,0.95,
JWebUnit/jwebunit,f07c16c99003916b3915510556c6ba5ef0895669,2007-04-01 16:30:24,org.slf4j:slf4j,commons-logging:commons-logging,Replace commons-logging by slf4j.,org.slf4j:slf4j commons-logging:commons-logging,"
Replace commons-logging by slf4j.",39,Logging,,1,1.0,
jwplayer/southpaw,2229518d76a05d23200a0ae3644dd5e24bad59f3,2020-09-14 14:17:51,ch.qos.logback:logback,org.apache.logging.log4j:log4j,"changes logging implementation to slf4j and logback (#64)

* use slf4j log4j impl
* use logback
* 0.5.3 version bump
* fix BOM",ch.qos.logback:logback org.apache.logging.log4j:log4j,"
changes logging implementation to slf4j and logback (#64)",11,Logging,,1,0.8,
kaaproject/kaa,ce26a3921c39142df3a8f28a1e98e678467de700,2014-11-04 12:24:37,ch.qos.logback:logback,log4j:log4j,KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements,ch.qos.logback:logback log4j:log4j,"
KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements",58,Logging,,1,0.99,
kaaproject/kaa,ce26a3921c39142df3a8f28a1e98e678467de700,2014-11-04 12:24:37,ch.qos.logback:logback,org.slf4j:slf4j,KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements,ch.qos.logback:logback org.slf4j:slf4j,"
KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements",67,Logging,,1,0.99,
kaaproject/kaa,ce26a3921c39142df3a8f28a1e98e678467de700,2014-11-04 12:24:37,org.slf4j:jul-to-slf4j,org.slf4j:slf4j,KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements,org.slf4j:jul-to-slf4j org.slf4j:slf4j,"
KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements",9,Logging,,1,0.99,
kaaproject/kaa,ce26a3921c39142df3a8f28a1e98e678467de700,2014-11-04 12:24:37,org.slf4j:jul-to-slf4j,log4j:log4j,KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements,org.slf4j:jul-to-slf4j log4j:log4j,"
KAA-114: Migration from Log4j to Logback + FileSystemAppender improvements",11,Logging,,1,0.99,
karutaproject/karuta-backend,b1ff946b2937273849b5277fb62d7e1b98103319,2020-04-29 08:06:45,org.springframework.boot:spring-boot,org.glassfish.jersey,"Totally get rid of Jersey and the JAX-RS API

Now we solely rely on Spring to provide the web application part
of the project.

This avoids the mix between Spring controllers and JAX-RS classes
which makes understanding the project a bit more complex.

This commit also introduces the following changes:

* Remove dependencies related to MongoDB ; Spring can't properly handle
  a JDBC connection with the noise that the Mongo related dependencies
  produce.

  The MongoDB stuff is broken at the moment anyway.

* Remove all the XML related configuration. There are more or less
  cryptic and detached from the code which lessen the change to
  understand what's going on behind the scene when there's an issue.

  Let's rely on annotations instead.

* Avoid having dozen different files to configure properties and
  specifically the connection to the database.

  Everything is now stored in `application.properties`.

* Properly package the logging stuff with the application. Otherwise,
  debugging is painful and we need to download external JARs and put
  them in a folder in the classpath.",org.springframework.boot:spring-boot org.glassfish.jersey,"of the project.

of the project.

",3,Web Framework,,1,0.95,Simplification
keeps/roda,dcdb57be38a932c5dd87d46f00bab27c96302888,2015-11-20 16:31:07,ch.qos.logback:logback,log4j:log4j,misc: changed logging framework from log4j to logback,ch.qos.logback:logback log4j:log4j,"
misc: changed logging framework from log4j to logback",58,Logging,,1,0.98,
keeps/roda,dcdb57be38a932c5dd87d46f00bab27c96302888,2015-11-20 16:31:07,ch.qos.logback:logback,org.slf4j:slf4j,misc: changed logging framework from log4j to logback,ch.qos.logback:logback org.slf4j:slf4j,"
misc: changed logging framework from log4j to logback",67,Logging,,1,0.98,
keeps/roda-in,ee4439cc8dbba1b3224562f0056bcb28e0a764f2,2015-09-29 14:27:25,ch.qos.logback:logback,org.apache.logging.log4j:log4j,Changed logging class,ch.qos.logback:logback org.apache.logging.log4j:log4j,"
Changed logging class",17,Logging,,1,1.0,
KengoTODA/guava-helper-for-java-8,975944a4132afce9101c5fecbb3f965d6cf3d448,2018-06-24 12:54:46,com.github.spotbugs:spotbugs,com.google.code.findbugs,replace findbugs with spotbugs,com.github.spotbugs:spotbugs com.google.code.findbugs,"
replace findbugs with spotbugs",3,Utility,,1,0.95,
kennycason/kumo,23943c8bcc23ec0f1f0edeba931a9a4d7b7a41bb,2017-12-01 05:14:24,org.slf4j:slf4j,log4j:log4j,#54 convert log4j -> sl4fj,org.slf4j:slf4j log4j:log4j,"
#54 convert log4j  laifuhewb  sl4fj",73,Logging,,1,0.95,
keycloak/keycloak,38c460de826a3be361518efc78aa4dc96b564963,2015-11-18 17:21:46,org.wildfly:wildfly,org.jboss.as:jboss-as-arquillian,KEYCLOAK-1646 Added module for adapter tests on EAP6. Using 'wildfly-arquillian-container-managed' instead of 'jboss-as-arquillian-container-managed' for both EAP6 and AS7 adapter tests.,org.wildfly:wildfly org.jboss.as:jboss-as-arquillian,"
KEYCLOAK-1646 Added module for adapter tests on EAP6.
Using 'wildfly-arquillian-container-managed' instead of 'jboss-as-arquillian-container-managed' for both EAP6 and AS7 adapter tests.",8,Testing&Web Framework,,1,0.8,
kiegroup/appformer,a8dad9b9a71f33813344129dd13f5d0cc23405d6,2018-03-01 07:32:28,org.assertj:assertj-core,org.easytesting:fest-assert,Replace Fest with assertJ in dashbuilder tests (#214),org.assertj:assertj-core org.easytesting:fest-assert,"
Replace Fest with assertJ in dashbuilder tests (#214)",34,Testing,,1,0.98,
kiegroup/kie-wb-common,72d5e67786a59d7e7175d5c4b587903ea593988a,2014-04-29 09:42:27,org.jboss.spec.javax,javax.servlet:javax.servlet-api,replaced javax.servlet by org.jboss.spec.javax.servlet,org.jboss.spec.javax javax.servlet:javax.servlet-api,"
replaced javax.servlet by org.jboss.spec.javax.servlet",4,HTTP Clients&Web Framework,,1,1.0,
kiegroup/kie-wb-common,36e0398a366122d9cffa653917766f737611a1fb,2019-01-29 13:03:12,javax.persistence:javax.persistence-api,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,replaced hibernate-jpa-2.1-api by javax.persistence-api (#2423),javax.persistence:javax.persistence-api org.hibernate.javax.persistence:hibernate-jpa-2.1-api,"
replaced hibernate-jpa-2.1-api by javax.persistence-api (#2423)",13,Database,,1,0.95,
kiegroup/kogito-runtimes,b7b95853e042274ce0efa2d85ab06b7c38606fed,2011-11-16 08:19:50,com.google.guava:guava,com.google.collections:google-collections,Moving from google-collections to guava,com.google.guava:guava com.google.collections:google-collections,"Moving from google-collections to guava
",28,Utility,,1,0.8,
kiegroup/kogito-runtimes,2479c6acbb6fd17bddb8c959c85254ba4ddac959,2013-03-06 12:04:04,org.apache.poi:poi,net.sourceforge.jexcelapi:jxl,[JBRULES-2936] replace jexcelapi with apache poi,org.apache.poi:poi net.sourceforge.jexcelapi:jxl,"
[JBRULES-2936] replace jexcelapi with apache poi",6,Utility,,1,1.0,
kiegroup/kogito-runtimes,eace3e6dba3b0e4dd64d04ecbafd7a25f76defef,2013-03-19 16:59:24,org.osgi:org.osgi,org.apache.felix:org.osgi,Replace org.apache.felix OSGi dependencies with org.osgi dependencies + Upgrade OSGi from 4.1.0 (hidden in felix's 1.4.0 jars) to 4.3.1,org.osgi:org.osgi org.apache.felix:org.osgi,"
Replace org.apache.felix OSGi dependencies with org.osgi dependencies + Upgrade OSGi from 4.1.0 (hidden in felix's 1.4.0 jars) to 4.3.1",17,Building,,1,0.9,
